Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientEdgeCaseTests.cs,158,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientEdgeCaseTests.cs,141,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientEdgeCaseTests.cs,141,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\ApiChatClientTests.cs,45,3,T:System.Net.Http.HttpContent,,,,,"var response = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = JsonContent.Create(new { Text = ""Streamed!"" })  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\ApiChatClientTests.cs,23,3,T:System.Net.Http.HttpContent,,,,,"var response = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = JsonContent.Create(new { Text = ""Hello!"" })  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\ApiChatClientTests.cs,15,3,T:System.Uri,,,,,"var httpClient = handler != null ? new HttpClient(handler) { BaseAddress = new Uri(""http://localhost"") } : new HttpClient() { BaseAddress = new Uri(""http://localhost"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\ApiChatClientTests.cs,15,3,M:System.Uri.#ctor(System.String),,,,,"var httpClient = handler != null ? new HttpClient(handler) { BaseAddress = new Uri(""http://localhost"") } : new HttpClient() { BaseAddress = new Uri(""http://localhost"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\ApiChatClientTests.cs,15,3,T:System.Uri,,,,,"var httpClient = handler != null ? new HttpClient(handler) { BaseAddress = new Uri(""http://localhost"") } : new HttpClient() { BaseAddress = new Uri(""http://localhost"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\ApiChatClientTests.cs,15,3,T:System.Uri,,,,,"var httpClient = handler != null ? new HttpClient(handler) { BaseAddress = new Uri(""http://localhost"") } : new HttpClient() { BaseAddress = new Uri(""http://localhost"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\ApiChatClientTests.cs,15,3,M:System.Uri.#ctor(System.String),,,,,"var httpClient = handler != null ? new HttpClient(handler) { BaseAddress = new Uri(""http://localhost"") } : new HttpClient() { BaseAddress = new Uri(""http://localhost"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\ApiChatClientTests.cs,15,3,T:System.Uri,,,,,"var httpClient = handler != null ? new HttpClient(handler) { BaseAddress = new Uri(""http://localhost"") } : new HttpClient() { BaseAddress = new Uri(""http://localhost"") };"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,,,Microsoft.AspNetCore.Components.WebAssembly 9.0.11,,,,,"Microsoft.AspNetCore.Components.WebAssembly, 9.0.11  Recommendation:  Remove Microsoft.AspNetCore.Components.WebAssembly, and replace with new package Microsoft.AspNetCore.Components.WebAssembly 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,,,Microsoft.AspNetCore.Components.WebAssembly.DevServer 10.0.0,,,,,"Microsoft.AspNetCore.Components.WebAssembly.DevServer, 10.0.0  Recommendation:  Remove Microsoft.AspNetCore.Components.WebAssembly.DevServer, and replace with new package Microsoft.AspNetCore.Components.WebAssembly.DevServer 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,,,Microsoft.AspNetCore.Components.WebAssembly.Authentication 9.0.11,,,,,"Microsoft.AspNetCore.Components.WebAssembly.Authentication, 9.0.11  Recommendation:  Remove Microsoft.AspNetCore.Components.WebAssembly.Authentication, and replace with new package Microsoft.AspNetCore.Components.WebAssembly.Authentication 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,,,Microsoft.Extensions.ServiceDiscovery 9.5.2,,,,,"Microsoft.Extensions.ServiceDiscovery, 9.5.2  Recommendation:  Remove Microsoft.Extensions.ServiceDiscovery, and replace with new package Microsoft.Extensions.ServiceDiscovery 10.1.0"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,,,Microsoft.NET.ILLink.Tasks 9.0.11,,,,,"Microsoft.NET.ILLink.Tasks, 9.0.11  Recommendation:  Remove Microsoft.NET.ILLink.Tasks, and replace with new package Microsoft.NET.ILLink.Tasks 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\obj\Debug\net9.0\Sync.cs,24,6,M:System.String.Concat(System.ReadOnlySpan{System.String}),,,,,"byte[] descriptorData = global::System.Convert.FromBase64String(           string.Concat(             ""CgpzeW5jLnByb3RvEgRzeW5jIkcKFEdldEVudGl0eURhdGFSZXF1ZXN0Eg4K"",             ""BmVudGl0eRgBIAEoCRIMCgRwYWdlGAIgASgFEhEKCXBhZ2Vfc2l6ZRgDIAEo"",             ""BSJgChlHZXRFbnRpdHlEYXRhU2luY2VSZXF1ZXN0Eg4KBmVudGl0eRgBIAEo"",             ""CRIMCgRwYWdlGAIgASgFEhEKCXBhZ2Vfc2l6ZRgDIAEoBRISCgpzaW5jZV9k"",             ""YXRlGAQgASgJImQKFUdldEVudGl0eURhdGFSZXNwb25zZRIjCgdyZWNvcmRz"",             ""GAEgAygLMhIuc3luYy5FbnRpdHlSZWNvcmQSEAoIaGFzX21vcmUYAiABKAgS"",             ""FAoMY3VycmVudF9wYWdlGAMgASgFIhYKFEdldFRhYmxlTmFtZXNSZXF1ZXN0"",             ""IhcKFUdldExhdGVzdERhdGVzUmVxdWVzdCJAChVHZXRUYWJsZU5hbWVzUmVz"",             ""cG9uc2USEwoLdGFibGVfbmFtZXMYASADKAkSEgoKdG90YWxfcm93cxgCIAMo"",             ""AyKRAQoWR2V0TGF0ZXN0RGF0ZXNSZXNwb25zZRJDCgxsYXRlc3RfZGF0ZXMY"",             ""ASADKAsyLS5zeW5jLkdldExhdGVzdERhdGVzUmVzcG9uc2UuTGF0ZXN0RGF0"",             ""ZXNFbnRyeRoyChBMYXRlc3REYXRlc0VudHJ5EgsKA2tleRgBIAEoCRINCgV2"",             ""YWx1ZRgCIAEoCToCOAEibQoMRW50aXR5UmVjb3JkEi4KBmZpZWxkcxgBIAMo"",             ""CzIeLnN5bmMuRW50aXR5UmVjb3JkLkZpZWxkc0VudHJ5Gi0KC0ZpZWxkc0Vu"",             ""dHJ5EgsKA2tleRgBIAEoCRINCgV2YWx1ZRgCIAEoCToCOAEyxgIKC1N5bmNT"",             ""ZXJ2aWNlEkoKDUdldEVudGl0eURhdGESGi5zeW5jLkdldEVudGl0eURhdGFS"",             ""ZXF1ZXN0Ghsuc3luYy5HZXRFbnRpdHlEYXRhUmVzcG9uc2UwARJICg1HZXRU"",             ""YWJsZU5hbWVzEhouc3luYy5HZXRUYWJsZU5hbWVzUmVxdWVzdBobLnN5bmMu"",             ""R2V0VGFibGVOYW1lc1Jlc3BvbnNlElQKEkdldEVudGl0eURhdGFTaW5jZRIf"",             ""LnN5bmMuR2V0RW50aXR5RGF0YVNpbmNlUmVxdWVzdBobLnN5bmMuR2V0RW50"",             ""aXR5RGF0YVJlc3BvbnNlMAESSwoOR2V0TGF0ZXN0RGF0ZXMSGy5zeW5jLkdl"",             ""dExhdGVzdERhdGVzUmVxdWVzdBocLnN5bmMuR2V0TGF0ZXN0RGF0ZXNSZXNw"",             ""b25zZUI1qgIyR2hvc3Rmb2xpb1NpZGVraWNrLlBvcnRmb2xpb1ZpZXdlci5B"",             ""cGlTZXJ2aWNlLkdycGNiBnByb3RvMw==""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\obj\Debug\net9.0\Sync.cs,24,6,M:System.String.Concat(System.ReadOnlySpan{System.String}),,,,,"byte[] descriptorData = global::System.Convert.FromBase64String(           string.Concat(             ""CgpzeW5jLnByb3RvEgRzeW5jIkcKFEdldEVudGl0eURhdGFSZXF1ZXN0Eg4K"",             ""BmVudGl0eRgBIAEoCRIMCgRwYWdlGAIgASgFEhEKCXBhZ2Vfc2l6ZRgDIAEo"",             ""BSJgChlHZXRFbnRpdHlEYXRhU2luY2VSZXF1ZXN0Eg4KBmVudGl0eRgBIAEo"",             ""CRIMCgRwYWdlGAIgASgFEhEKCXBhZ2Vfc2l6ZRgDIAEoBRISCgpzaW5jZV9k"",             ""YXRlGAQgASgJImQKFUdldEVudGl0eURhdGFSZXNwb25zZRIjCgdyZWNvcmRz"",             ""GAEgAygLMhIuc3luYy5FbnRpdHlSZWNvcmQSEAoIaGFzX21vcmUYAiABKAgS"",             ""FAoMY3VycmVudF9wYWdlGAMgASgFIhYKFEdldFRhYmxlTmFtZXNSZXF1ZXN0"",             ""IhcKFUdldExhdGVzdERhdGVzUmVxdWVzdCJAChVHZXRUYWJsZU5hbWVzUmVz"",             ""cG9uc2USEwoLdGFibGVfbmFtZXMYASADKAkSEgoKdG90YWxfcm93cxgCIAMo"",             ""AyKRAQoWR2V0TGF0ZXN0RGF0ZXNSZXNwb25zZRJDCgxsYXRlc3RfZGF0ZXMY"",             ""ASADKAsyLS5zeW5jLkdldExhdGVzdERhdGVzUmVzcG9uc2UuTGF0ZXN0RGF0"",             ""ZXNFbnRyeRoyChBMYXRlc3REYXRlc0VudHJ5EgsKA2tleRgBIAEoCRINCgV2"",             ""YWx1ZRgCIAEoCToCOAEibQoMRW50aXR5UmVjb3JkEi4KBmZpZWxkcxgBIAMo"",             ""CzIeLnN5bmMuRW50aXR5UmVjb3JkLkZpZWxkc0VudHJ5Gi0KC0ZpZWxkc0Vu"",             ""dHJ5EgsKA2tleRgBIAEoCRINCgV2YWx1ZRgCIAEoCToCOAEyxgIKC1N5bmNT"",             ""ZXJ2aWNlEkoKDUdldEVudGl0eURhdGESGi5zeW5jLkdldEVudGl0eURhdGFS"",             ""ZXF1ZXN0Ghsuc3luYy5HZXRFbnRpdHlEYXRhUmVzcG9uc2UwARJICg1HZXRU"",             ""YWJsZU5hbWVzEhouc3luYy5HZXRUYWJsZU5hbWVzUmVxdWVzdBobLnN5bmMu"",             ""R2V0VGFibGVOYW1lc1Jlc3BvbnNlElQKEkdldEVudGl0eURhdGFTaW5jZRIf"",             ""LnN5bmMuR2V0RW50aXR5RGF0YVNpbmNlUmVxdWVzdBobLnN5bmMuR2V0RW50"",             ""aXR5RGF0YVJlc3BvbnNlMAESSwoOR2V0TGF0ZXN0RGF0ZXMSGy5zeW5jLkdl"",             ""dExhdGVzdERhdGVzUmVxdWVzdBocLnN5bmMuR2V0TGF0ZXN0RGF0ZXNSZXNw"",             ""b25zZUI1qgIyR2hvc3Rmb2xpb1NpZGVraWNrLlBvcnRmb2xpb1ZpZXdlci5B"",             ""cGlTZXJ2aWNlLkdycGNiBnByb3RvMw==""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Clients\PortfolioClient.cs,681,4,T:System.Text.Json.JsonDocument,,,,,using var document = JsonDocument.Parse(jsonData);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Clients\PortfolioClient.cs,681,4,T:System.Text.Json.JsonDocument,,,,,using var document = JsonDocument.Parse(jsonData);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Clients\PortfolioClient.cs,582,5,T:System.Text.Json.JsonDocument,,,,,return JsonDocument.Parse(value).RootElement;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Clients\PortfolioClient.cs,582,5,T:System.Text.Json.JsonDocument,,,,,return JsonDocument.Parse(value).RootElement;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Clients\PortfolioClient.cs,464,3,T:System.Uri,,,,,"var baseAddress = httpClient.BaseAddress ?? throw new InvalidOperationException(""HttpClient BaseAddress is not configured."");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Components\Filters\CommonFilters.razor.cs,299,4,M:System.TimeSpan.FromSeconds(System.Int64),,,,,using var cts = new CancellationTokenSource(TimeSpan.FromSeconds(30));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Components\Filters\CommonFilters.razor.cs,240,4,M:System.TimeSpan.FromSeconds(System.Int64),,,,,using var cts = new CancellationTokenSource(TimeSpan.FromSeconds(30));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Pages\Transactions.razor.cs,338,3,T:System.Uri,,,,,"Navigation?.NavigateTo($""/holding/{Uri.EscapeDataString(symbol)}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Pages\Transactions.razor.cs,86,4,T:System.Uri,,,,,var uri = new Uri(Navigation.Uri);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Pages\Transactions.razor.cs,86,4,M:System.Uri.#ctor(System.String),,,,,var uri = new Uri(Navigation.Uri);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Pages\Holdings.razor.cs,306,3,T:System.Uri,,,,,"Navigation?.NavigateTo($""/holding/{Uri.EscapeDataString(symbol)}"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Pages\Home.razor.cs,196,3,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"refreshTimer = new Timer(async _ =>  			{  				await InvokeAsync(StateHasChanged);  			}, null, TimeSpan.FromMinutes(1), TimeSpan.FromMinutes(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Pages\Home.razor.cs,196,3,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"refreshTimer = new Timer(async _ =>  			{  				await InvokeAsync(StateHasChanged);  			}, null, TimeSpan.FromMinutes(1), TimeSpan.FromMinutes(1));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Services\ServerConfigurationService.cs,53,5,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Program.cs,54,4,T:System.Uri,,,,,client.BaseAddress = new Uri(hostEnvironment.BaseAddress);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Program.cs,54,4,M:System.Uri.#ctor(System.String),,,,,client.BaseAddress = new Uri(hostEnvironment.BaseAddress);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Program.cs,54,4,T:System.Uri,,,,,client.BaseAddress = new Uri(hostEnvironment.BaseAddress);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Program.cs,50,4,T:System.Uri,,,,,client.BaseAddress = new Uri(apiServiceHttp);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Program.cs,50,4,M:System.Uri.#ctor(System.String),,,,,client.BaseAddress = new Uri(apiServiceHttp);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Program.cs,50,4,T:System.Uri,,,,,client.BaseAddress = new Uri(apiServiceHttp);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Program.cs,46,4,T:System.Uri,,,,,client.BaseAddress = new Uri(apiServiceHttps);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Program.cs,46,4,M:System.Uri.#ctor(System.String),,,,,client.BaseAddress = new Uri(apiServiceHttps);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Program.cs,46,4,T:System.Uri,,,,,client.BaseAddress = new Uri(apiServiceHttps);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Program.cs,41,3,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,"var apiServiceHttp = configuration.GetSection(""Services:apiservice:http"").Get<string[]>()?.FirstOrDefault();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Program.cs,40,3,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,"var apiServiceHttps = configuration.GetSection(""Services:apiservice:https"").Get<string[]>()?.FirstOrDefault();"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM\PortfolioViewer.WASM.csproj,File,PortfolioViewer\PortfolioViewer.WASM\Program.cs,38,2,"M:Microsoft.Extensions.DependencyInjection.HttpClientFactoryServiceCollectionExtensions.AddHttpClient(Microsoft.Extensions.DependencyInjection.IServiceCollection,System.String,System.Action{System.Net.Http.HttpClient})",,,,,"builder.Services.AddHttpClient(string.Empty, client =>  		{  			var apiServiceHttps = configuration.GetSection(""Services:apiservice:https"").Get<string[]>()?.FirstOrDefault();  			var apiServiceHttp = configuration.GetSection(""Services:apiservice:http"").Get<string[]>()?.FirstOrDefault();    			// In production/development, use the configured API service URLs  			if (!string.IsNullOrWhiteSpace(apiServiceHttps))  			{  				client.BaseAddress = new Uri(apiServiceHttps);  			}  			else if (!string.IsNullOrWhiteSpace(apiServiceHttp))  			{  				client.BaseAddress = new Uri(apiServiceHttp);  			}  			else  			{  				client.BaseAddress = new Uri(hostEnvironment.BaseAddress);  			}  		});"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.WASM.Data\PortfolioViewer.WASM.Data.csproj,File,PortfolioViewer\PortfolioViewer.WASM.Data\PortfolioViewer.WASM.Data.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.Data.UnitTests\PortfolioViewer.WASM.Data.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.Data.UnitTests\PortfolioViewer.WASM.Data.UnitTests.csproj,,,Microsoft.EntityFrameworkCore.InMemory 9.0.11,,,,,"Microsoft.EntityFrameworkCore.InMemory, 9.0.11  Recommendation:  Remove Microsoft.EntityFrameworkCore.InMemory, and replace with new package Microsoft.EntityFrameworkCore.InMemory 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.WASM.Data.UnitTests\PortfolioViewer.WASM.Data.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.Data.UnitTests\PortfolioViewer.WASM.Data.UnitTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UITests\PortfolioViewer.WASM.UITests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UITests\PortfolioViewer.WASM.UITests.csproj,,,Microsoft.AspNetCore.Mvc.Testing 9.0.11,,,,,"Microsoft.AspNetCore.Mvc.Testing, 9.0.11  Recommendation:  Remove Microsoft.AspNetCore.Mvc.Testing, and replace with new package Microsoft.AspNetCore.Mvc.Testing 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.WASM.UITests\PortfolioViewer.WASM.UITests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UITests\PortfolioViewer.WASM.UITests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UITests\PortfolioViewer.WASM.UITests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UITests\CustomWebApplicationFactory.cs,94,3,M:System.IO.Path.Combine(System.ReadOnlySpan{System.String}),,,,,"var tempFolder = Path.Combine(Path.GetTempPath() + ""WasmPublish"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UITests\PortfolioViewer.WASM.UITests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UITests\CustomWebApplicationFactory.cs,58,3,T:System.Uri,,,,,ClientOptions.BaseAddress = addresses!.Addresses  				.Select(x => new Uri(x))  				.Last();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UITests\PortfolioViewer.WASM.UITests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UITests\CustomWebApplicationFactory.cs,58,3,M:System.Uri.#ctor(System.String),,,,,ClientOptions.BaseAddress = addresses!.Addresses  				.Select(x => new Uri(x))  				.Last();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UITests\PortfolioViewer.WASM.UITests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UITests\CustomWebApplicationFactory.cs,58,3,T:System.Uri,,,,,ClientOptions.BaseAddress = addresses!.Addresses  				.Select(x => new Uri(x))  				.Last();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UITests\PortfolioViewer.WASM.UITests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UITests\CustomWebApplicationFactory.cs,58,3,T:System.Uri,,,,,ClientOptions.BaseAddress = addresses!.Addresses  				.Select(x => new Uri(x))  				.Last();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UITests\PortfolioViewer.WASM.UITests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UITests\CustomWebApplicationFactory.cs,26,4,T:System.Uri,,,,,return ClientOptions.BaseAddress.ToString();
